DeviceName,DeviceId,SoftwareName,SoftwareVendor,OSPlatform,OSVersion,VulnerabilitySeverityLevel,IsExploitAvailable,RecommendedSecurityUpdate,CVEs,DeviceId1,LatestTimestamp,LastSeenDate,TimeSeen
19171w10n.sa.internal,36aa040c87ad1aa08b69cb02f4148e2668310a7d,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},36aa040c87ad1aa08b69cb02f4148e2668310a7d,2023-11-12T22:13:12.2149989Z,12/11/2023,22:13:12
19171w10n.sa.internal,36aa040c87ad1aa08b69cb02f4148e2668310a7d,edge_chromium-based,microsoft,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},36aa040c87ad1aa08b69cb02f4148e2668310a7d,2023-11-12T22:13:12.2149989Z,12/11/2023,22:13:12
19171w10n.sa.internal,36aa040c87ad1aa08b69cb02f4148e2668310a7d,chrome,google,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},36aa040c87ad1aa08b69cb02f4148e2668310a7d,2023-11-12T22:13:12.2149989Z,12/11/2023,22:13:12
19171w10n.sa.internal,36aa040c87ad1aa08b69cb02f4148e2668310a7d,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",36aa040c87ad1aa08b69cb02f4148e2668310a7d,2023-11-12T22:13:12.2149989Z,12/11/2023,22:13:12
22098w10n.sa.internal,11e73576e79fcae6dfe0a2354b7c4b18dd7fb942,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},11e73576e79fcae6dfe0a2354b7c4b18dd7fb942,2023-11-12T22:12:01.250064Z,12/11/2023,22:12:01
22098w10n.sa.internal,11e73576e79fcae6dfe0a2354b7c4b18dd7fb942,edge_chromium-based,microsoft,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},11e73576e79fcae6dfe0a2354b7c4b18dd7fb942,2023-11-12T22:12:01.250064Z,12/11/2023,22:12:01
22098w10n.sa.internal,11e73576e79fcae6dfe0a2354b7c4b18dd7fb942,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",11e73576e79fcae6dfe0a2354b7c4b18dd7fb942,2023-11-12T22:12:01.250064Z,12/11/2023,22:12:01
19305w10n.sa.internal,6863d000c7bcc94f9ecefa7efc341e16e34f70f3,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},6863d000c7bcc94f9ecefa7efc341e16e34f70f3,2023-11-12T22:29:05.516266Z,12/11/2023,22:29:05
19305w10n.sa.internal,6863d000c7bcc94f9ecefa7efc341e16e34f70f3,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",6863d000c7bcc94f9ecefa7efc341e16e34f70f3,2023-11-12T22:29:05.516266Z,12/11/2023,22:29:05
datac-cpwebpr02,a91ae95c3b9bd39b5031206ab7dc73256915b709,.net_core,microsoft,WindowsServer2016,10.0.14393.6343,Critical,1,,{'CVE-2020-1147': 'Critical'},a91ae95c3b9bd39b5031206ab7dc73256915b709,2023-11-12T22:32:47.488993Z,12/11/2023,22:32:47
datac-cpwebpr02,a91ae95c3b9bd39b5031206ab7dc73256915b709,.net,microsoft,WindowsServer2016,10.0.14393.6343,Medium,0,,{'CVE-2023-36799': 'Medium'},a91ae95c3b9bd39b5031206ab7dc73256915b709,2023-11-12T22:32:47.488993Z,12/11/2023,22:32:47
datac-cpwebpr02,a91ae95c3b9bd39b5031206ab7dc73256915b709,asp.net_core,microsoft,WindowsServer2016,10.0.14393.6343,High,0,,"{'CVE-2019-1302': 'High', 'CVE-2019-0548': 'High', 'CVE-2020-0603': 'High', 'CVE-2020-1045': 'High', 'CVE-2020-1597': 'High'}",a91ae95c3b9bd39b5031206ab7dc73256915b709,2023-11-12T22:32:47.488993Z,12/11/2023,22:32:47
datac-cpwebpr02,a91ae95c3b9bd39b5031206ab7dc73256915b709,7-zip,7-zip,WindowsServer2016,10.0.14393.6343,High,0,,"{'CVE-2023-40481': 'High', 'CVE-2023-31102': 'High'}",a91ae95c3b9bd39b5031206ab7dc73256915b709,2023-11-12T22:32:47.488993Z,12/11/2023,22:32:47
datac-cpwebpr02,a91ae95c3b9bd39b5031206ab7dc73256915b709,.net,microsoft,WindowsServer2016,10.0.14393.6343,High,1,,{'CVE-2023-44487': 'High'},a91ae95c3b9bd39b5031206ab7dc73256915b709,2023-11-12T22:32:47.488993Z,12/11/2023,22:32:47
datac-cpwebpr02,a91ae95c3b9bd39b5031206ab7dc73256915b709,.net_core,microsoft,WindowsServer2016,10.0.14393.6343,High,0,,"{'CVE-2021-26423': 'High', 'CVE-2018-8416': 'High', 'CVE-2021-26701': 'High', 'CVE-2022-38013': 'High', 'CVE-2019-1301': 'High', 'CVE-2022-41032': 'High', 'CVE-2022-41089': 'High', 'CVE-2020-1108': 'High', 'CVE-2019-0545': 'High', 'CVE-2021-24112': 'High'}",a91ae95c3b9bd39b5031206ab7dc73256915b709,2023-11-12T22:32:47.488993Z,12/11/2023,22:32:47
datac-cpwebpr02,a91ae95c3b9bd39b5031206ab7dc73256915b709,asp.net_core,microsoft,WindowsServer2016,10.0.14393.6343,High,1,,"{'CVE-2018-8269': 'High', 'CVE-2023-44487': 'High'}",a91ae95c3b9bd39b5031206ab7dc73256915b709,2023-11-12T22:32:47.488993Z,12/11/2023,22:32:47
datac-cpwebpr02,a91ae95c3b9bd39b5031206ab7dc73256915b709,asp.net_core,microsoft,WindowsServer2016,10.0.14393.6343,Medium,0,,"{'CVE-2019-0982': 'Medium', 'CVE-2021-34532': 'Medium', 'CVE-2019-0564': 'Medium', 'CVE-2019-1075': 'Medium', 'CVE-2020-0602': 'Medium'}",a91ae95c3b9bd39b5031206ab7dc73256915b709,2023-11-12T22:32:47.488993Z,12/11/2023,22:32:47
datac-cpwebpr02,a91ae95c3b9bd39b5031206ab7dc73256915b709,.net_core,microsoft,WindowsServer2016,10.0.14393.6343,Medium,0,,"{'CVE-2019-0820': 'Medium', 'CVE-2019-0980': 'Medium', 'CVE-2022-30184': 'Medium', 'CVE-2021-1721': 'Medium', 'CVE-2022-34716': 'Medium', 'CVE-2019-0657': 'Medium', 'CVE-2021-34485': 'Medium', 'CVE-2019-0981': 'Medium'}",a91ae95c3b9bd39b5031206ab7dc73256915b709,2023-11-12T22:32:47.488993Z,12/11/2023,22:32:47
datac-cpwebpr02,a91ae95c3b9bd39b5031206ab7dc73256915b709,.net,microsoft,WindowsServer2016,10.0.14393.6343,High,0,,"{'CVE-2023-36792': 'High', 'CVE-2023-36794': 'High', 'CVE-2023-36796': 'High', 'CVE-2023-36793': 'High'}",a91ae95c3b9bd39b5031206ab7dc73256915b709,2023-11-12T22:32:47.488993Z,12/11/2023,22:32:47
23048w10n.sa.internal,a1c3ef8e40da34ea851ab3ae71253e65c3e3e05a,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},a1c3ef8e40da34ea851ab3ae71253e65c3e3e05a,2023-11-12T20:44:32.4525653Z,12/11/2023,20:44:32
23048w10n.sa.internal,a1c3ef8e40da34ea851ab3ae71253e65c3e3e05a,edge_chromium-based,microsoft,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},a1c3ef8e40da34ea851ab3ae71253e65c3e3e05a,2023-11-12T20:44:32.4525653Z,12/11/2023,20:44:32
23048w10n.sa.internal,a1c3ef8e40da34ea851ab3ae71253e65c3e3e05a,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",a1c3ef8e40da34ea851ab3ae71253e65c3e3e05a,2023-11-12T20:44:32.4525653Z,12/11/2023,20:44:32
syd-fs3.sa.internal,c13cb272cbb32fbb07cc47ad8d03721c9e763c33,notepad++,notepad_plus_plus,WindowsServer2012R2,6.3.9600.21620,High,0,,{'CVE-2023-40031': 'High'},c13cb272cbb32fbb07cc47ad8d03721c9e763c33,2023-11-12T22:25:56.5971608Z,12/11/2023,22:25:56
syd-fs3.sa.internal,c13cb272cbb32fbb07cc47ad8d03721c9e763c33,notepad++,notepad_plus_plus,WindowsServer2012R2,6.3.9600.21620,Medium,0,,"{'CVE-2023-40166': 'Medium', 'CVE-2022-31902': 'Medium', 'CVE-2023-40164': 'Medium', 'CVE-2022-31901': 'Medium', 'CVE-2023-40036': 'Medium'}",c13cb272cbb32fbb07cc47ad8d03721c9e763c33,2023-11-12T22:25:56.5971608Z,12/11/2023,22:25:56
19188w10n.sa.internal,1730d09782244c63c1524225038afdc809f2d236,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},1730d09782244c63c1524225038afdc809f2d236,2023-11-12T22:06:45.1219749Z,12/11/2023,22:06:45
19188w10n.sa.internal,1730d09782244c63c1524225038afdc809f2d236,edge_chromium-based,microsoft,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},1730d09782244c63c1524225038afdc809f2d236,2023-11-12T22:06:45.1219749Z,12/11/2023,22:06:45
19188w10n.sa.internal,1730d09782244c63c1524225038afdc809f2d236,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",1730d09782244c63c1524225038afdc809f2d236,2023-11-12T22:06:45.1219749Z,12/11/2023,22:06:45
21013w10n.sa.internal,28c41d85f46e8432f484818fb6c79643a3f75ace,teams,microsoft,Windows10,10.0.19045.3570,High,1,,"{'CVE-2023-5217': 'High', 'CVE-2023-4863': 'High'}",28c41d85f46e8432f484818fb6c79643a3f75ace,2023-11-12T22:14:04.2046987Z,12/11/2023,22:14:04
21013w10n.sa.internal,28c41d85f46e8432f484818fb6c79643a3f75ace,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},28c41d85f46e8432f484818fb6c79643a3f75ace,2023-11-12T22:14:04.2046987Z,12/11/2023,22:14:04
21013w10n.sa.internal,28c41d85f46e8432f484818fb6c79643a3f75ace,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",28c41d85f46e8432f484818fb6c79643a3f75ace,2023-11-12T22:14:04.2046987Z,12/11/2023,22:14:04
21054w10n.sa.internal,2808f0a1722f8a6b3fe848800d1ed4d21084132a,zoom_plugin_for_microsoft_outlook,zoom,Windows10,10.0.19045.3570,High,0,,{'CVE-2022-22782': 'High'},2808f0a1722f8a6b3fe848800d1ed4d21084132a,2023-11-12T22:04:19.1358273Z,12/11/2023,22:04:19
21054w10n.sa.internal,2808f0a1722f8a6b3fe848800d1ed4d21084132a,odbc,microsoft,Windows10,10.0.19045.3570,Medium,0,,{'CVE-2023-36728': 'Medium'},2808f0a1722f8a6b3fe848800d1ed4d21084132a,2023-11-12T22:04:19.1358273Z,12/11/2023,22:04:19
21054w10n.sa.internal,2808f0a1722f8a6b3fe848800d1ed4d21084132a,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},2808f0a1722f8a6b3fe848800d1ed4d21084132a,2023-11-12T22:04:19.1358273Z,12/11/2023,22:04:19
21054w10n.sa.internal,2808f0a1722f8a6b3fe848800d1ed4d21084132a,odbc,microsoft,Windows10,10.0.19045.3570,High,0,,"{'CVE-2023-29349': 'High', 'CVE-2023-36420': 'High', 'CVE-2023-29356': 'High', 'CVE-2023-38169': 'High', 'CVE-2023-23375': 'High', 'CVE-2023-32027': 'High', 'CVE-2023-32026': 'High', 'CVE-2023-36785': 'High', 'CVE-2023-32025': 'High', 'CVE-2023-28304': 'High', 'CVE-2023-36730': 'High'}",2808f0a1722f8a6b3fe848800d1ed4d21084132a,2023-11-12T22:04:19.1358273Z,12/11/2023,22:04:19
21054w10n.sa.internal,2808f0a1722f8a6b3fe848800d1ed4d21084132a,oledb,microsoft,Windows10,10.0.19045.3570,High,0,,"{'CVE-2023-29349': 'High', 'CVE-2023-38169': 'High', 'CVE-2023-23375': 'High', 'CVE-2023-32028': 'High', 'CVE-2023-36417': 'High', 'CVE-2023-28304': 'High'}",2808f0a1722f8a6b3fe848800d1ed4d21084132a,2023-11-12T22:04:19.1358273Z,12/11/2023,22:04:19
21054w10n.sa.internal,2808f0a1722f8a6b3fe848800d1ed4d21084132a,edge_chromium-based,microsoft,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},2808f0a1722f8a6b3fe848800d1ed4d21084132a,2023-11-12T22:04:19.1358273Z,12/11/2023,22:04:19
21054w10n.sa.internal,2808f0a1722f8a6b3fe848800d1ed4d21084132a,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",2808f0a1722f8a6b3fe848800d1ed4d21084132a,2023-11-12T22:04:19.1358273Z,12/11/2023,22:04:19
19347w10n.sa.internal,eb7ca01a8ab465ac7b422e89798c0d573e1b77a0,meetings,zoom,Windows10,10.0.19045.3570,Medium,0,,{'CVE-2023-39209': 'Medium'},eb7ca01a8ab465ac7b422e89798c0d573e1b77a0,2023-11-12T22:10:53.6826904Z,12/11/2023,22:10:53
19347w10n.sa.internal,eb7ca01a8ab465ac7b422e89798c0d573e1b77a0,meetings,zoom,Windows10,10.0.19045.3570,Critical,0,,{'CVE-2023-39213': 'Critical'},eb7ca01a8ab465ac7b422e89798c0d573e1b77a0,2023-11-12T22:10:53.6826904Z,12/11/2023,22:10:53
19347w10n.sa.internal,eb7ca01a8ab465ac7b422e89798c0d573e1b77a0,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},eb7ca01a8ab465ac7b422e89798c0d573e1b77a0,2023-11-12T22:10:53.6826904Z,12/11/2023,22:10:53
19347w10n.sa.internal,eb7ca01a8ab465ac7b422e89798c0d573e1b77a0,meetings,zoom,Windows10,10.0.19045.3570,High,0,,"{'CVE-2023-39215': 'High', 'CVE-2023-34116': 'High', 'CVE-2023-39211': 'High'}",eb7ca01a8ab465ac7b422e89798c0d573e1b77a0,2023-11-12T22:10:53.6826904Z,12/11/2023,22:10:53
19347w10n.sa.internal,eb7ca01a8ab465ac7b422e89798c0d573e1b77a0,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",eb7ca01a8ab465ac7b422e89798c0d573e1b77a0,2023-11-12T22:10:53.6826904Z,12/11/2023,22:10:53
22099w10n.sa.internal,5ef14b988be8589bc1d16e1384c6af0162275b25,analytics_platform,knime,Windows10,10.0.19045.3570,Medium,0,,{'CVE-2023-5562': 'Medium'},5ef14b988be8589bc1d16e1384c6af0162275b25,2023-11-12T21:59:00.739672Z,12/11/2023,21:59:00
22099w10n.sa.internal,5ef14b988be8589bc1d16e1384c6af0162275b25,odbc,microsoft,Windows10,10.0.19045.3570,Medium,0,,{'CVE-2023-36728': 'Medium'},5ef14b988be8589bc1d16e1384c6af0162275b25,2023-11-12T21:59:00.739672Z,12/11/2023,21:59:00
22099w10n.sa.internal,5ef14b988be8589bc1d16e1384c6af0162275b25,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},5ef14b988be8589bc1d16e1384c6af0162275b25,2023-11-12T21:59:00.739672Z,12/11/2023,21:59:00
22099w10n.sa.internal,5ef14b988be8589bc1d16e1384c6af0162275b25,firefox,mozilla,Windows10,10.0.19045.3570,High,0,,"{'CVE-2023-5731': 'High', 'CVE-2023-5730': 'High'}",5ef14b988be8589bc1d16e1384c6af0162275b25,2023-11-12T21:59:00.739672Z,12/11/2023,21:59:00
22099w10n.sa.internal,5ef14b988be8589bc1d16e1384c6af0162275b25,odbc,microsoft,Windows10,10.0.19045.3570,High,0,,"{'CVE-2023-29349': 'High', 'CVE-2023-36420': 'High', 'CVE-2023-29356': 'High', 'CVE-2023-38169': 'High', 'CVE-2023-32027': 'High', 'CVE-2023-32026': 'High', 'CVE-2023-36785': 'High', 'CVE-2023-32025': 'High', 'CVE-2023-36730': 'High'}",5ef14b988be8589bc1d16e1384c6af0162275b25,2023-11-12T21:59:00.739672Z,12/11/2023,21:59:00
22099w10n.sa.internal,5ef14b988be8589bc1d16e1384c6af0162275b25,oledb,microsoft,Windows10,10.0.19045.3570,High,0,,"{'CVE-2023-29349': 'High', 'CVE-2023-38169': 'High', 'CVE-2023-32028': 'High', 'CVE-2023-36417': 'High'}",5ef14b988be8589bc1d16e1384c6af0162275b25,2023-11-12T21:59:00.739672Z,12/11/2023,21:59:00
22099w10n.sa.internal,5ef14b988be8589bc1d16e1384c6af0162275b25,firefox,mozilla,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-5729': 'Medium', 'CVE-2023-5722': 'Medium', 'CVE-2023-5721': 'Medium', 'CVE-2023-5728': 'Medium', 'CVE-2023-5725': 'Medium', 'CVE-2023-5723': 'Medium', 'CVE-2023-5727': 'Medium', 'CVE-2023-5724': 'Medium'}",5ef14b988be8589bc1d16e1384c6af0162275b25,2023-11-12T21:59:00.739672Z,12/11/2023,21:59:00
22099w10n.sa.internal,5ef14b988be8589bc1d16e1384c6af0162275b25,edge_chromium-based,microsoft,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},5ef14b988be8589bc1d16e1384c6af0162275b25,2023-11-12T21:59:00.739672Z,12/11/2023,21:59:00
22099w10n.sa.internal,5ef14b988be8589bc1d16e1384c6af0162275b25,chrome,google,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},5ef14b988be8589bc1d16e1384c6af0162275b25,2023-11-12T21:59:00.739672Z,12/11/2023,21:59:00
22099w10n.sa.internal,5ef14b988be8589bc1d16e1384c6af0162275b25,nodejs,nodejs,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-23920': 'Low'},5ef14b988be8589bc1d16e1384c6af0162275b25,2023-11-12T21:59:00.739672Z,12/11/2023,21:59:00
22099w10n.sa.internal,5ef14b988be8589bc1d16e1384c6af0162275b25,nodejs,nodejs,Windows10,10.0.19045.3570,High,0,,"{'CVE-2022-35255': 'High', 'CVE-2023-32002': 'High', 'CVE-2022-32212': 'High', 'CVE-2022-32223': 'High', 'CVE-2022-43548': 'High'}",5ef14b988be8589bc1d16e1384c6af0162275b25,2023-11-12T21:59:00.739672Z,12/11/2023,21:59:00
22099w10n.sa.internal,5ef14b988be8589bc1d16e1384c6af0162275b25,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",5ef14b988be8589bc1d16e1384c6af0162275b25,2023-11-12T21:59:00.739672Z,12/11/2023,21:59:00
22099w10n.sa.internal,5ef14b988be8589bc1d16e1384c6af0162275b25,nodejs,nodejs,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2022-32214': 'Medium', 'CVE-2023-23936': 'Medium', 'CVE-2022-32213': 'Medium', 'CVE-2023-32006': 'Medium', 'CVE-2023-23918': 'Medium', 'CVE-2023-23919': 'Medium', 'CVE-2022-32215': 'Medium', 'CVE-2023-32559': 'Medium', 'CVE-2022-35256': 'Medium'}",5ef14b988be8589bc1d16e1384c6af0162275b25,2023-11-12T21:59:00.739672Z,12/11/2023,21:59:00
azaue-cndbp01.sa.internal,e44094cc3c2905e509fdcef831b98df44f336b4f,odbc,microsoft,WindowsServer2019,10.0.17763.4974,Medium,0,,{'CVE-2023-36728': 'Medium'},e44094cc3c2905e509fdcef831b98df44f336b4f,2023-11-12T22:09:24.7151149Z,12/11/2023,22:09:24
azaue-cndbp01.sa.internal,e44094cc3c2905e509fdcef831b98df44f336b4f,odbc,microsoft,WindowsServer2019,10.0.17763.4974,High,0,,"{'CVE-2023-29349': 'High', 'CVE-2023-36420': 'High', 'CVE-2023-29356': 'High', 'CVE-2023-38169': 'High', 'CVE-2023-23375': 'High', 'CVE-2023-32027': 'High', 'CVE-2023-32026': 'High', 'CVE-2023-36785': 'High', 'CVE-2023-32025': 'High', 'CVE-2023-28304': 'High', 'CVE-2023-36730': 'High'}",e44094cc3c2905e509fdcef831b98df44f336b4f,2023-11-12T22:09:24.7151149Z,12/11/2023,22:09:24
azaue-cndbp01.sa.internal,e44094cc3c2905e509fdcef831b98df44f336b4f,oledb,microsoft,WindowsServer2019,10.0.17763.4974,High,0,,"{'CVE-2023-29349': 'High', 'CVE-2023-38169': 'High', 'CVE-2023-23375': 'High', 'CVE-2023-32028': 'High', 'CVE-2023-36417': 'High', 'CVE-2023-28304': 'High'}",e44094cc3c2905e509fdcef831b98df44f336b4f,2023-11-12T22:09:24.7151149Z,12/11/2023,22:09:24
19153w10n.sa.internal,d14bab3ff702c88f927cdc02f8d5f44206485f8e,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},d14bab3ff702c88f927cdc02f8d5f44206485f8e,2023-11-12T22:10:45.8368193Z,12/11/2023,22:10:45
19153w10n.sa.internal,d14bab3ff702c88f927cdc02f8d5f44206485f8e,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",d14bab3ff702c88f927cdc02f8d5f44206485f8e,2023-11-12T22:10:45.8368193Z,12/11/2023,22:10:45
syd-extyles-1.sa.internal,b8fdb79c270a2764480648dadff0e6ba8e1a03d2,7-zip,7-zip,WindowsServer2019,10.0.17763.4974,High,0,,"{'CVE-2023-40481': 'High', 'CVE-2023-31102': 'High'}",b8fdb79c270a2764480648dadff0e6ba8e1a03d2,2023-11-12T22:20:00.9543168Z,12/11/2023,22:20:00
19385w10n.sa.internal,b8bcd3d144713e2e5632d4b526c9f7446e0a1034,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},b8bcd3d144713e2e5632d4b526c9f7446e0a1034,2023-11-12T22:12:27.7412352Z,12/11/2023,22:12:27
19385w10n.sa.internal,b8bcd3d144713e2e5632d4b526c9f7446e0a1034,edge_chromium-based,microsoft,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},b8bcd3d144713e2e5632d4b526c9f7446e0a1034,2023-11-12T22:12:27.7412352Z,12/11/2023,22:12:27
19385w10n.sa.internal,b8bcd3d144713e2e5632d4b526c9f7446e0a1034,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",b8bcd3d144713e2e5632d4b526c9f7446e0a1034,2023-11-12T22:12:27.7412352Z,12/11/2023,22:12:27
22041w10n.sa.internal,c28a8670bb9117ed2e890e2dbaf86fb743f929b3,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},c28a8670bb9117ed2e890e2dbaf86fb743f929b3,2023-11-12T22:23:54.8392223Z,12/11/2023,22:23:54
22041w10n.sa.internal,c28a8670bb9117ed2e890e2dbaf86fb743f929b3,edge_chromium-based,microsoft,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},c28a8670bb9117ed2e890e2dbaf86fb743f929b3,2023-11-12T22:23:54.8392223Z,12/11/2023,22:23:54
22041w10n.sa.internal,c28a8670bb9117ed2e890e2dbaf86fb743f929b3,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",c28a8670bb9117ed2e890e2dbaf86fb743f929b3,2023-11-12T22:23:54.8392223Z,12/11/2023,22:23:54
19160w10n.sa.internal,db8b8b15b7e27f4dc75c97650bc5f082ff7cf753,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},db8b8b15b7e27f4dc75c97650bc5f082ff7cf753,2023-11-12T22:02:23.5769021Z,12/11/2023,22:02:23
19160w10n.sa.internal,db8b8b15b7e27f4dc75c97650bc5f082ff7cf753,edge_chromium-based,microsoft,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},db8b8b15b7e27f4dc75c97650bc5f082ff7cf753,2023-11-12T22:02:23.5769021Z,12/11/2023,22:02:23
19160w10n.sa.internal,db8b8b15b7e27f4dc75c97650bc5f082ff7cf753,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",db8b8b15b7e27f4dc75c97650bc5f082ff7cf753,2023-11-12T22:02:23.5769021Z,12/11/2023,22:02:23
21026w10n.sa.internal,4c5149b0fe32fca7476b877b7c8f72eec1999267,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},4c5149b0fe32fca7476b877b7c8f72eec1999267,2023-11-12T22:02:52.8295355Z,12/11/2023,22:02:52
21026w10n.sa.internal,4c5149b0fe32fca7476b877b7c8f72eec1999267,edge_chromium-based,microsoft,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},4c5149b0fe32fca7476b877b7c8f72eec1999267,2023-11-12T22:02:52.8295355Z,12/11/2023,22:02:52
21026w10n.sa.internal,4c5149b0fe32fca7476b877b7c8f72eec1999267,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",4c5149b0fe32fca7476b877b7c8f72eec1999267,2023-11-12T22:02:52.8295355Z,12/11/2023,22:02:52
21045w10n.sa.internal,b98b0444e804b3268853a3131beb97f44310c647,meetings,zoom,Windows10,10.0.19045.3570,Medium,0,,{'CVE-2023-39209': 'Medium'},b98b0444e804b3268853a3131beb97f44310c647,2023-11-12T22:05:51.3274977Z,12/11/2023,22:05:51
21045w10n.sa.internal,b98b0444e804b3268853a3131beb97f44310c647,meetings,zoom,Windows10,10.0.19045.3570,Critical,0,,{'CVE-2023-39213': 'Critical'},b98b0444e804b3268853a3131beb97f44310c647,2023-11-12T22:05:51.3274977Z,12/11/2023,22:05:51
21045w10n.sa.internal,b98b0444e804b3268853a3131beb97f44310c647,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},b98b0444e804b3268853a3131beb97f44310c647,2023-11-12T22:05:51.3274977Z,12/11/2023,22:05:51
21045w10n.sa.internal,b98b0444e804b3268853a3131beb97f44310c647,edge_chromium-based,microsoft,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},b98b0444e804b3268853a3131beb97f44310c647,2023-11-12T22:05:51.3274977Z,12/11/2023,22:05:51
21045w10n.sa.internal,b98b0444e804b3268853a3131beb97f44310c647,meetings,zoom,Windows10,10.0.19045.3570,High,0,,"{'CVE-2023-39215': 'High', 'CVE-2023-34116': 'High', 'CVE-2023-39211': 'High'}",b98b0444e804b3268853a3131beb97f44310c647,2023-11-12T22:05:51.3274977Z,12/11/2023,22:05:51
21045w10n.sa.internal,b98b0444e804b3268853a3131beb97f44310c647,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",b98b0444e804b3268853a3131beb97f44310c647,2023-11-12T22:05:51.3274977Z,12/11/2023,22:05:51
21081w10n.sa.internal,e02527ec13423e49270d92a8a891c66ea0ebc089,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},e02527ec13423e49270d92a8a891c66ea0ebc089,2023-11-12T22:17:30.5530009Z,12/11/2023,22:17:30
